VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
1465,1465,Rajesh Chavan,33,1,False
1466,1466,Anita Singh,34,2,False
1467,1467,Priya Verma,35,1,False
1468,1468,Rahul Reddy,36,2,False
1469,1469,Deepak Menon,37,1,False
1470,1470,Aisha Sharma,38,2,False
1471,1471,Siddharth Nair,39,1,False
1472,1472,Meena Bhat,40,2,False
1473,1473,Kavita Das,41,1,False
1474,1474,Sanjay Joshi,42,2,False
1475,1475,Rajesh Chavan,43,1,False
1476,1476,Anita Singh,44,2,False
1477,1477,Priya Verma,45,1,False
1478,1478,Rahul Reddy,46,2,False
1479,1479,Deepak Menon,47,1,False
1480,1480,Aisha Sharma,48,2,False
1481,1481,Siddharth Nair,49,1,False
1482,1482,Meena Bhat,50,2,False
1483,1483,Kavita Das,51,1,False
1484,1484,Sanjay Joshi,52,2,False
1485,1485,Rajesh Chavan,53,1,False
1486,1486,Anita Singh,54,2,False
1487,1487,Priya Verma,55,1,False
1488,1488,Rahul Reddy,56,2,False
1489,1489,Deepak Menon,57,1,False
1490,1490,Aisha Sharma,58,2,False
1491,1491,Siddharth Nair,59,1,False
1492,1492,Meena Bhat,60,2,False
1493,1493,Kavita Das,61,1,False
1494,1494,Sanjay Joshi,62,2,False
1495,1495,Rajesh Chavan,63,1,False
1496,1496,Anita Singh,64,2,False
1497,1497,Priya Verma,65,1,False
1498,1498,Rahul Reddy,66,2,False
1499,1499,Deepak Menon,67,1,False
1500,1500,Aisha Sharma,18,2,False
1501,1501,Siddharth Nair,19,1,False
1502,1502,Meena Bhat,20,2,False
1503,1503,Kavita Das,21,1,False
1504,1504,Sanjay Joshi,22,2,False
1505,1505,Rajesh Chavan,23,1,False
1506,1506,Anita Singh,24,2,False
1507,1507,Priya Verma,25,1,False
1508,1508,Rahul Reddy,26,2,False
1509,1509,Deepak Menon,27,1,False
1510,1510,Aisha Sharma,28,2,False
1511,1511,Siddharth Nair,29,1,False
1512,1512,Meena Bhat,30,2,False
1513,1513,Kavita Das,31,1,False
1514,1514,Sanjay Joshi,32,2,False
1515,1515,Rajesh Chavan,33,1,False
1516,1516,Anita Singh,34,2,False
1517,1517,Priya Verma,35,1,False
1518,1518,Rahul Reddy,36,2,False
1519,1519,Deepak Menon,37,1,False
1520,1520,Aisha Sharma,38,2,False
1521,1521,Siddharth Nair,39,1,False
1522,1522,Meena Bhat,40,2,False
1523,1523,Kavita Das,41,1,False
1524,1524,Sanjay Joshi,42,2,False
1525,1525,Rajesh Chavan,43,1,False
1526,1526,Anita Singh,44,2,False
1527,1527,Priya Verma,45,1,False
1528,1528,Rahul Reddy,46,2,False
1529,1529,Deepak Menon,47,1,False
1530,1530,Aisha Sharma,48,2,False
1531,1531,Siddharth Nair,49,1,False
1532,1532,Meena Bhat,50,2,False
1533,1533,Kavita Das,51,1,False
1534,1534,Sanjay Joshi,52,2,False
1535,1535,Rajesh Chavan,53,1,False
1536,1536,Anita Singh,54,2,False
1537,1537,Priya Verma,55,1,False
1538,1538,Rahul Reddy,56,2,False
1539,1539,Deepak Menon,57,1,False
1540,1540,Aisha Sharma,58,2,False
1541,1541,Siddharth Nair,59,1,False
1542,1542,Meena Bhat,60,2,False
1543,1543,Kavita Das,61,1,False
1544,1544,Sanjay Joshi,62,2,False
1545,1545,Rajesh Chavan,63,1,False
1546,1546,Anita Singh,64,2,False
1547,1547,Priya Verma,65,1,False
1548,1548,Rahul Reddy,66,2,False
1549,1549,Deepak Menon,67,1,False
1550,1550,Aisha Sharma,18,2,False
1551,1551,Siddharth Nair,19,1,False
1552,1552,Meena Bhat,20,2,False
1553,1553,Kavita Das,21,1,False
1554,1554,Sanjay Joshi,22,2,False
1555,1555,Rajesh Chavan,23,1,False
1556,1556,Anita Singh,24,2,False
1557,1557,Priya Verma,25,1,False
1558,1558,Rahul Reddy,26,2,False
1559,1559,Deepak Menon,27,1,False
1560,1560,Aisha Sharma,28,2,False
1561,1561,Siddharth Nair,29,1,False
1562,1562,Meena Bhat,30,2,False
1563,1563,Kavita Das,31,1,False
1564,1564,Sanjay Joshi,32,2,False
1565,1565,Rajesh Chavan,33,1,False
1566,1566,Anita Singh,34,2,False
1567,1567,Priya Verma,35,1,False
1568,1568,Rahul Reddy,36,2,False
1569,1569,Deepak Menon,37,1,False
1570,1570,Aisha Sharma,38,2,False
1571,1571,Siddharth Nair,39,1,False
1572,1572,Meena Bhat,40,2,False
1573,1573,Kavita Das,41,1,False
1574,1574,Sanjay Joshi,42,2,False
1575,1575,Rajesh Chavan,43,1,False
1576,1576,Anita Singh,44,2,False
1577,1577,Priya Verma,45,1,False
1578,1578,Rahul Reddy,46,2,False
1579,1579,Deepak Menon,47,1,False
1580,1580,Aisha Sharma,48,2,False
1581,1581,Siddharth Nair,49,1,False
1582,1582,Meena Bhat,50,2,False
1583,1583,Kavita Das,51,1,False
1584,1584,Sanjay Joshi,52,2,False
1585,1585,Rajesh Chavan,53,1,False
1586,1586,Anita Singh,54,2,False
1587,1587,Priya Verma,55,1,False
1588,1588,Rahul Reddy,56,2,False
1589,1589,Deepak Menon,57,1,False
1590,1590,Aisha Sharma,58,2,False
1591,1591,Siddharth Nair,59,1,False
1592,1592,Meena Bhat,60,2,False
1593,1593,Kavita Das,61,1,False
1594,1594,Sanjay Joshi,62,2,False
1595,1595,Rajesh Chavan,63,1,False
1596,1596,Anita Singh,64,2,False
1597,1597,Priya Verma,65,1,False
1598,1598,Rahul Reddy,66,2,False
1599,1599,Deepak Menon,67,1,False
1600,1600,Aisha Sharma,18,2,False
1601,1601,Siddharth Nair,19,1,False
1602,1602,Meena Bhat,20,2,False
1603,1603,Kavita Das,21,1,False
1604,1604,Sanjay Joshi,22,2,False
1605,1605,Rajesh Chavan,23,1,False
1606,1606,Anita Singh,24,2,False
1607,1607,Priya Verma,25,1,False
1608,1608,Rahul Reddy,26,2,False
1609,1609,Deepak Menon,27,1,False
1610,1610,Aisha Sharma,28,2,False
1611,1611,Siddharth Nair,29,1,False
1612,1612,Meena Bhat,30,2,False
1613,1613,Kavita Das,31,1,False
1614,1614,Sanjay Joshi,32,2,False
1615,1615,Rajesh Chavan,33,1,False
1616,1616,Anita Singh,34,2,False
1617,1617,Priya Verma,35,1,False
1618,1618,Rahul Reddy,36,2,False
1619,1619,Deepak Menon,37,1,False
1620,1620,Aisha Sharma,38,2,False
1621,1621,Siddharth Nair,39,1,False
1622,1622,Meena Bhat,40,2,False
1623,1623,Kavita Das,41,1,False
1624,1624,Sanjay Joshi,42,2,False
1625,1625,Rajesh Chavan,43,1,False
1626,1626,Anita Singh,44,2,False
1627,1627,Priya Verma,45,1,False
1628,1628,Rahul Reddy,46,2,False
1629,1629,Deepak Menon,47,1,False
1630,1630,Aisha Sharma,48,2,False
1631,1631,Siddharth Nair,49,1,False
1632,1632,Meena Bhat,50,2,False
1633,1633,Kavita Das,51,1,False
1634,1634,Sanjay Joshi,52,2,False
1635,1635,Rajesh Chavan,53,1,False
1636,1636,Anita Singh,54,2,False
1637,1637,Priya Verma,55,1,False
1638,1638,Rahul Reddy,56,2,False
1639,1639,Deepak Menon,57,1,False
1640,1640,Aisha Sharma,58,2,False
1641,1641,Siddharth Nair,59,1,False
1642,1642,Meena Bhat,60,2,False
1643,1643,Kavita Das,61,1,False
1644,1644,Sanjay Joshi,62,2,False
1645,1645,Rajesh Chavan,63,1,False
1646,1646,Anita Singh,64,2,False
1647,1647,Priya Verma,65,1,False
1648,1648,Rahul Reddy,66,2,False
1649,1649,Deepak Menon,67,1,False
1650,1650,Aisha Sharma,18,2,False
1651,1651,Siddharth Nair,19,1,False
1652,1652,Meena Bhat,20,2,False
1653,1653,Kavita Das,21,1,False
1654,1654,Sanjay Joshi,22,2,False
1655,1655,Rajesh Chavan,23,1,False
1656,1656,Anita Singh,24,2,False
1657,1657,Priya Verma,25,1,False
1658,1658,Rahul Reddy,26,2,False
1659,1659,Deepak Menon,27,1,False
1660,1660,Aisha Sharma,28,2,False
1661,1661,Siddharth Nair,29,1,False
1662,1662,Meena Bhat,30,2,False
1663,1663,Kavita Das,31,1,False
1664,1664,Sanjay Joshi,32,2,False
1665,1665,Rajesh Chavan,33,1,False
1666,1666,Anita Singh,34,2,False
1667,1667,Priya Verma,35,1,False
1668,1668,Rahul Reddy,36,2,False
1669,1669,Deepak Menon,37,1,False
1670,1670,Aisha Sharma,38,2,False
1671,1671,Siddharth Nair,39,1,False
1672,1672,Meena Bhat,40,2,False
1673,1673,Kavita Das,41,1,False
1674,1674,Sanjay Joshi,42,2,False
1675,1675,Rajesh Chavan,43,1,False
1676,1676,Anita Singh,44,2,False
1677,1677,Priya Verma,45,1,False
1678,1678,Rahul Reddy,46,2,False
1679,1679,Deepak Menon,47,1,False
1680,1680,Aisha Sharma,48,2,False
1681,1681,Siddharth Nair,49,1,False
1682,1682,Meena Bhat,50,2,False
1683,1683,Kavita Das,51,1,False
1684,1684,Sanjay Joshi,52,2,False
1685,1685,Rajesh Chavan,53,1,False
1686,1686,Anita Singh,54,2,False
1687,1687,Priya Verma,55,1,False
1688,1688,Rahul Reddy,56,2,False
1689,1689,Deepak Menon,57,1,False
1690,1690,Aisha Sharma,58,2,False
1691,1691,Siddharth Nair,59,1,False
1692,1692,Meena Bhat,60,2,False
1693,1693,Kavita Das,61,1,False
1694,1694,Sanjay Joshi,62,2,False
1695,1695,Rajesh Chavan,63,1,False
1696,1696,Anita Singh,64,2,False
1697,1697,Priya Verma,65,1,False
1698,1698,Rahul Reddy,66,2,False
1699,1699,Deepak Menon,67,1,False
1700,1700,Aisha Sharma,18,2,False
1701,1701,Siddharth Nair,19,1,False
1702,1702,Meena Bhat,20,2,False
1703,1703,Kavita Das,21,1,False
1704,1704,Sanjay Joshi,22,2,False
1705,1705,Rajesh Chavan,23,1,False
1706,1706,Anita Singh,24,2,False
1707,1707,Priya Verma,25,1,False
1708,1708,Rahul Reddy,26,2,False
1709,1709,Deepak Menon,27,1,False
1710,1710,Aisha Sharma,28,2,False
1711,1711,Siddharth Nair,29,1,False
1712,1712,Meena Bhat,30,2,False
1713,1713,Kavita Das,31,1,False
1714,1714,Sanjay Joshi,32,2,False
1715,1715,Rajesh Chavan,33,1,False
1716,1716,Anita Singh,34,2,False
1717,1717,Priya Verma,35,1,False
1718,1718,Rahul Reddy,36,2,False
1719,1719,Deepak Menon,37,1,False
1720,1720,Aisha Sharma,38,2,False
1721,1721,Siddharth Nair,39,1,False
1722,1722,Meena Bhat,40,2,False
1723,1723,Kavita Das,41,1,False
1724,1724,Sanjay Joshi,42,2,False
1725,1725,Rajesh Chavan,43,1,False
1726,1726,Anita Singh,44,2,False
1727,1727,Priya Verma,45,1,False
1728,1728,Rahul Reddy,46,2,False
1729,1729,Deepak Menon,47,1,False
1730,1730,Aisha Sharma,48,2,False
1731,1731,Siddharth Nair,49,1,False
1732,1732,Meena Bhat,50,2,False
1733,1733,Kavita Das,51,1,False
1734,1734,Sanjay Joshi,52,2,False
1735,1735,Rajesh Chavan,53,1,False
1736,1736,Anita Singh,54,2,False
1737,1737,Priya Verma,55,1,False
1738,1738,Rahul Reddy,56,2,False
1739,1739,Deepak Menon,57,1,False
1740,1740,Aisha Sharma,58,2,False
1741,1741,Siddharth Nair,59,1,False
1742,1742,Meena Bhat,60,2,False
1743,1743,Kavita Das,61,1,False
1744,1744,Sanjay Joshi,62,2,False
1745,1745,Rajesh Chavan,63,1,False
1746,1746,Anita Singh,64,2,False
1747,1747,Priya Verma,65,1,False
1748,1748,Rahul Reddy,66,2,False
1749,1749,Deepak Menon,67,1,False
1750,1750,Aisha Sharma,18,2,False
1751,1751,Siddharth Nair,19,1,False
1752,1752,Meena Bhat,20,2,False
1753,1753,Kavita Das,21,1,False
1754,1754,Sanjay Joshi,22,2,False
1755,1755,Rajesh Chavan,23,1,False
1756,1756,Anita Singh,24,2,False
1757,1757,Priya Verma,25,1,False
1758,1758,Rahul Reddy,26,2,False
1759,1759,Deepak Menon,27,1,False
1760,1760,Aisha Sharma,28,2,False
1761,1761,Siddharth Nair,29,1,False
1762,1762,Meena Bhat,30,2,False
1763,1763,Kavita Das,31,1,False
1764,1764,Sanjay Joshi,32,2,False
1765,1765,Rajesh Chavan,33,1,False
1766,1766,Anita Singh,34,2,False
1767,1767,Priya Verma,35,1,False
1768,1768,Rahul Reddy,36,2,False
1769,1769,Deepak Menon,37,1,False
1770,1770,Aisha Sharma,38,2,False
1771,1771,Siddharth Nair,39,1,False
1772,1772,Meena Bhat,40,2,False
1773,1773,Kavita Das,41,1,False
1774,1774,Sanjay Joshi,42,2,False
1775,1775,Rajesh Chavan,43,1,False
1776,1776,Anita Singh,44,2,False
1777,1777,Priya Verma,45,1,False
1778,1778,Rahul Reddy,46,2,False
1779,1779,Deepak Menon,47,1,False
1780,1780,Aisha Sharma,48,2,False
1781,1781,Siddharth Nair,49,1,False
1782,1782,Meena Bhat,50,2,False
1783,1783,Kavita Das,51,1,False
1784,1784,Sanjay Joshi,52,2,False
1785,1785,Rajesh Chavan,53,1,False
1786,1786,Anita Singh,54,2,False
1787,1787,Priya Verma,55,1,False
1788,1788,Rahul Reddy,56,2,False
1789,1789,Deepak Menon,57,1,False
1790,1790,Aisha Sharma,58,2,False
1791,1791,Siddharth Nair,59,1,False
1792,1792,Meena Bhat,60,2,False
1793,1793,Kavita Das,61,1,False
1794,1794,Sanjay Joshi,62,2,False
1795,1795,Rajesh Chavan,63,1,False
1796,1796,Anita Singh,64,2,False
1797,1797,Priya Verma,65,1,False
1798,1798,Rahul Reddy,66,2,False
1799,1799,Deepak Menon,67,1,False
1800,1800,Aisha Sharma,18,2,False
1801,1801,Siddharth Nair,19,1,False
1802,1802,Meena Bhat,20,2,False
1803,1803,Kavita Das,21,1,False
1804,1804,Sanjay Joshi,22,2,False
1805,1805,Rajesh Chavan,23,1,False
1806,1806,Anita Singh,24,2,False
1807,1807,Priya Verma,25,1,False
1808,1808,Rahul Reddy,26,2,False
1809,1809,Deepak Menon,27,1,False
1810,1810,Aisha Sharma,28,2,False
1811,1811,Siddharth Nair,29,1,False
1812,1812,Meena Bhat,30,2,False
1813,1813,Kavita Das,31,1,False
1814,1814,Sanjay Joshi,32,2,False
1815,1815,Rajesh Chavan,33,1,False
1816,1816,Anita Singh,34,2,False
1817,1817,Priya Verma,35,1,False
1818,1818,Rahul Reddy,36,2,False
1819,1819,Deepak Menon,37,1,False
1820,1820,Aisha Sharma,38,2,False
1821,1821,Siddharth Nair,39,1,False
1822,1822,Meena Bhat,40,2,False
1823,1823,Kavita Das,41,1,False
1824,1824,Sanjay Joshi,42,2,False
1825,1825,Rajesh Chavan,43,1,False
1826,1826,Anita Singh,44,2,False
1827,1827,Priya Verma,45,1,False
1828,1828,Rahul Reddy,46,2,False
1829,1829,Deepak Menon,47,1,False
1830,1830,Aisha Sharma,48,2,False
1831,1831,Siddharth Nair,49,1,False
1832,1832,Meena Bhat,50,2,False
1833,1833,Kavita Das,51,1,False
1834,1834,Sanjay Joshi,52,2,False
1835,1835,Rajesh Chavan,53,1,False
1836,1836,Anita Singh,54,2,False
1837,1837,Priya Verma,55,1,False
1838,1838,Rahul Reddy,56,2,False
1839,1839,Deepak Menon,57,1,False
1840,1840,Aisha Sharma,58,2,False
1841,1841,Siddharth Nair,59,1,False
1842,1842,Meena Bhat,60,2,False
1843,1843,Kavita Das,61,1,False
1844,1844,Sanjay Joshi,62,2,False
1845,1845,Rajesh Chavan,63,1,False
1846,1846,Anita Singh,64,2,False
1847,1847,Priya Verma,65,1,False
1848,1848,Rahul Reddy,66,2,False
1849,1849,Deepak Menon,67,1,False
1850,1850,Aisha Sharma,18,2,False
1851,1851,Siddharth Nair,19,1,False
1852,1852,Meena Bhat,20,2,False
1853,1853,Kavita Das,21,1,False
1854,1854,Sanjay Joshi,22,2,False
1855,1855,Rajesh Chavan,23,1,False
1856,1856,Anita Singh,24,2,False
1857,1857,Priya Verma,25,1,False
1858,1858,Rahul Reddy,26,2,False
1859,1859,Deepak Menon,27,1,False
1860,1860,Aisha Sharma,28,2,False
1861,1861,Siddharth Nair,29,1,False
1862,1862,Meena Bhat,30,2,False
1863,1863,Kavita Das,31,1,False
1864,1864,Sanjay Joshi,32,2,False
1865,1865,Rajesh Chavan,33,1,False
1866,1866,Anita Singh,34,2,False
1867,1867,Priya Verma,35,1,False
1868,1868,Rahul Reddy,36,2,False
1869,1869,Deepak Menon,37,1,False
1870,1870,Aisha Sharma,38,2,False
1871,1871,Siddharth Nair,39,1,False
1872,1872,Meena Bhat,40,2,False
1873,1873,Kavita Das,41,1,False
1874,1874,Sanjay Joshi,42,2,False
1875,1875,Rajesh Chavan,43,1,False
1876,1876,Anita Singh,44,2,False
1877,1877,Priya Verma,45,1,False
1878,1878,Rahul Reddy,46,2,False
1879,1879,Deepak Menon,47,1,False
1880,1880,Aisha Sharma,48,2,False
1881,1881,Siddharth Nair,49,1,False
1882,1882,Meena Bhat,50,2,False
1883,1883,Kavita Das,51,1,False
1884,1884,Sanjay Joshi,52,2,False
1885,1885,Rajesh Chavan,53,1,False
1886,1886,Anita Singh,54,2,False
1887,1887,Priya Verma,55,1,False
1888,1888,Rahul Reddy,56,2,False
1889,1889,Deepak Menon,57,1,False
1890,1890,Aisha Sharma,58,2,False
1891,1891,Siddharth Nair,59,1,False
1892,1892,Meena Bhat,60,2,False
1893,1893,Kavita Das,61,1,False
1894,1894,Sanjay Joshi,62,2,False
1895,1895,Rajesh Chavan,63,1,False
1896,1896,Anita Singh,64,2,False
1897,1897,Priya Verma,65,1,False
1898,1898,Rahul Reddy,66,2,False
1899,1899,Deepak Menon,67,1,False
1900,1900,Aisha Sharma,18,2,False
1901,1901,Siddharth Nair,19,1,False
1902,1902,Meena Bhat,20,2,False
1903,1903,Kavita Das,21,1,False
1904,1904,Sanjay Joshi,22,2,False
1905,1905,Rajesh Chavan,23,1,False
1906,1906,Anita Singh,24,2,False
1907,1907,Priya Verma,25,1,False
1908,1908,Rahul Reddy,26,2,False
1909,1909,Deepak Menon,27,1,False
1910,1910,Aisha Sharma,28,2,False
1911,1911,Siddharth Nair,29,1,False
1912,1912,Meena Bhat,30,2,False
1913,1913,Kavita Das,31,1,False
1914,1914,Sanjay Joshi,32,2,False
1915,1915,Rajesh Chavan,33,1,False
1916,1916,Anita Singh,34,2,False
1917,1917,Priya Verma,35,1,False
1918,1918,Rahul Reddy,36,2,False
1919,1919,Deepak Menon,37,1,False
1920,1920,Aisha Sharma,38,2,False
1921,1921,Siddharth Nair,39,1,False
1922,1922,Meena Bhat,40,2,False
1923,1923,Kavita Das,41,1,False
1924,1924,Sanjay Joshi,42,2,False
1925,1925,Rajesh Chavan,43,1,False
1926,1926,Anita Singh,44,2,False
1927,1927,Priya Verma,45,1,False
1928,1928,Rahul Reddy,46,2,False
1929,1929,Deepak Menon,47,1,False
1930,1930,Aisha Sharma,48,2,False
1931,1931,Siddharth Nair,49,1,False
1932,1932,Meena Bhat,50,2,False
1933,1933,Kavita Das,51,1,False
1934,1934,Sanjay Joshi,52,2,False
1935,1935,Rajesh Chavan,53,1,False
1936,1936,Anita Singh,54,2,False
1937,1937,Priya Verma,55,1,False
1938,1938,Rahul Reddy,56,2,False
1939,1939,Deepak Menon,57,1,False
1940,1940,Aisha Sharma,58,2,False
1941,1941,Siddharth Nair,59,1,False
1942,1942,Meena Bhat,60,2,False
1943,1943,Kavita Das,61,1,False
1944,1944,Sanjay Joshi,62,2,False
1945,1945,Rajesh Chavan,63,1,False
1946,1946,Anita Singh,64,2,False
1947,1947,Priya Verma,65,1,False
1948,1948,Rahul Reddy,66,2,False
1949,1949,Deepak Menon,67,1,False
1950,1950,Aisha Sharma,18,2,False
1951,1951,Siddharth Nair,19,1,False
1952,1952,Meena Bhat,20,2,False
1953,1953,Kavita Das,21,1,False
1954,1954,Sanjay Joshi,22,2,False
1955,1955,Rajesh Chavan,23,1,False
1956,1956,Anita Singh,24,2,False
1957,1957,Priya Verma,25,1,False
1958,1958,Rahul Reddy,26,2,False
1959,1959,Deepak Menon,27,1,False
1960,1960,Aisha Sharma,28,2,False
1961,1961,Siddharth Nair,29,1,False
1962,1962,Meena Bhat,30,2,False
1963,1963,Kavita Das,31,1,False
1964,1964,Sanjay Joshi,32,2,False
1965,1965,Rajesh Chavan,33,1,False
1966,1966,Anita Singh,34,2,False
1967,1967,Priya Verma,35,1,False
1968,1968,Rahul Reddy,36,2,False
1969,1969,Deepak Menon,37,1,False
1970,1970,Aisha Sharma,38,2,False
1971,1971,Siddharth Nair,39,1,False
1972,1972,Meena Bhat,40,2,False
1973,1973,Kavita Das,41,1,False
1974,1974,Sanjay Joshi,42,2,False
1975,1975,Rajesh Chavan,43,1,False
1976,1976,Anita Singh,44,2,False
1977,1977,Priya Verma,45,1,False
1978,1978,Rahul Reddy,46,2,False
1979,1979,Deepak Menon,47,1,False
1980,1980,Aisha Sharma,48,2,False
1981,1981,Siddharth Nair,49,1,False
1982,1982,Meena Bhat,50,2,False
1983,1983,Kavita Das,51,1,False
1984,1984,Sanjay Joshi,52,2,False
1985,1985,Rajesh Chavan,53,1,False
1986,1986,Anita Singh,54,2,False
1987,1987,Priya Verma,55,1,False
1988,1988,Rahul Reddy,56,2,False
1989,1989,Deepak Menon,57,1,False
1990,1990,Aisha Sharma,58,2,False
1991,1991,Siddharth Nair,59,1,False
1992,1992,Meena Bhat,60,2,False
1993,1993,Kavita Das,61,1,False
1994,1994,Sanjay Joshi,62,2,False
1995,1995,Rajesh Chavan,63,1,False
1996,1996,Anita Singh,64,2,False
1997,1997,Priya Verma,65,1,False
1998,1998,Rahul Reddy,66,2,False
1999,1999,Deepak Menon,67,1,False
2000,2000,Aisha Sharma,18,2,False
2001,2001,Siddharth Nair,19,1,False
2002,2002,Meena Bhat,20,2,False
2003,2003,Kavita Das,21,1,False
2004,2004,Sanjay Joshi,22,2,False
2005,2005,Rajesh Chavan,23,1,False
2006,2006,Anita Singh,24,2,False
2007,2007,Priya Verma,25,1,False
2008,2008,Rahul Reddy,26,2,False
2009,2009,Deepak Menon,27,1,False
2010,2010,Aisha Sharma,28,2,False
2011,2011,Siddharth Nair,29,1,False
2012,2012,Meena Bhat,30,2,False
2013,2013,Kavita Das,31,1,False
2014,2014,Sanjay Joshi,32,2,False
2015,2015,Rajesh Chavan,33,1,False
2016,2016,Anita Singh,34,2,False
2017,2017,Priya Verma,35,1,False
2018,2018,Rahul Reddy,36,2,False
2019,2019,Deepak Menon,37,1,False
2020,2020,Aisha Sharma,38,2,False
2021,2021,Siddharth Nair,39,1,False
2022,2022,Meena Bhat,40,2,False
2023,2023,Kavita Das,41,1,False
2024,2024,Sanjay Joshi,42,2,False
2025,2025,Rajesh Chavan,43,1,False
2026,2026,Anita Singh,44,2,False
2027,2027,Priya Verma,45,1,False
2028,2028,Rahul Reddy,46,2,False
2029,2029,Deepak Menon,47,1,False
2030,2030,Aisha Sharma,48,2,False
2031,2031,Siddharth Nair,49,1,False
2032,2032,Meena Bhat,50,2,False
2033,2033,Kavita Das,51,1,False
2034,2034,Sanjay Joshi,52,2,False
2035,2035,Rajesh Chavan,53,1,False
2036,2036,Anita Singh,54,2,False
2037,2037,Priya Verma,55,1,False
2038,2038,Rahul Reddy,56,2,False
2039,2039,Deepak Menon,57,1,False
2040,2040,Aisha Sharma,58,2,False
2041,2041,Siddharth Nair,59,1,False
2042,2042,Meena Bhat,60,2,False
2043,2043,Kavita Das,61,1,False
2044,2044,Sanjay Joshi,62,2,False
2045,2045,Rajesh Chavan,63,1,False
2046,2046,Anita Singh,64,2,False
2047,2047,Priya Verma,65,1,False
2048,2048,Rahul Reddy,66,2,False
2049,2049,Deepak Menon,67,1,False
2050,2050,Aisha Sharma,18,2,False
2051,2051,Siddharth Nair,19,1,False
2052,2052,Meena Bhat,20,2,False
2053,2053,Kavita Das,21,1,False
2054,2054,Sanjay Joshi,22,2,False
2055,2055,Rajesh Chavan,23,1,False
2056,2056,Anita Singh,24,2,False
2057,2057,Priya Verma,25,1,False
2058,2058,Rahul Reddy,26,2,False
2059,2059,Deepak Menon,27,1,False
2060,2060,Aisha Sharma,28,2,False
2061,2061,Siddharth Nair,29,1,False
2062,2062,Meena Bhat,30,2,False
2063,2063,Kavita Das,31,1,False
2064,2064,Sanjay Joshi,32,2,False
2065,2065,Rajesh Chavan,33,1,False
2066,2066,Anita Singh,34,2,False
2067,2067,Priya Verma,35,1,False
2068,2068,Rahul Reddy,36,2,False
2069,2069,Deepak Menon,37,1,False
2070,2070,Aisha Sharma,38,2,False
2071,2071,Siddharth Nair,39,1,False
2072,2072,Meena Bhat,40,2,False
2073,2073,Kavita Das,41,1,False
2074,2074,Sanjay Joshi,42,2,False
2075,2075,Rajesh Chavan,43,1,False
2076,2076,Anita Singh,44,2,False
2077,2077,Priya Verma,45,1,False
2078,2078,Rahul Reddy,46,2,False
2079,2079,Deepak Menon,47,1,False
2080,2080,Aisha Sharma,48,2,False
2081,2081,Siddharth Nair,49,1,False
2082,2082,Meena Bhat,50,2,False
2083,2083,Kavita Das,51,1,False
2084,2084,Sanjay Joshi,52,2,False
2085,2085,Rajesh Chavan,53,1,False
2086,2086,Anita Singh,54,2,False
2087,2087,Priya Verma,55,1,False
2088,2088,Rahul Reddy,56,2,False
2089,2089,Deepak Menon,57,1,False
2090,2090,Aisha Sharma,58,2,False
2091,2091,Siddharth Nair,59,1,False
2092,2092,Meena Bhat,60,2,False
2093,2093,Kavita Das,61,1,False
2094,2094,Sanjay Joshi,62,2,False
2095,2095,Rajesh Chavan,63,1,False
2096,2096,Anita Singh,64,2,False
2097,2097,Priya Verma,65,1,False
2098,2098,Rahul Reddy,66,2,False
2099,2099,Deepak Menon,67,1,False
2100,2100,Aisha Sharma,18,2,False
2101,2101,Siddharth Nair,19,1,False
2102,2102,Meena Bhat,20,2,False
2103,2103,Kavita Das,21,1,False
2104,2104,Sanjay Joshi,22,2,False
2105,2105,Rajesh Chavan,23,1,False
2106,2106,Anita Singh,24,2,False
2107,2107,Priya Verma,25,1,False
2108,2108,Rahul Reddy,26,2,False
2109,2109,Deepak Menon,27,1,False
2110,2110,Aisha Sharma,28,2,False
2111,2111,Siddharth Nair,29,1,False
2112,2112,Meena Bhat,30,2,False
2113,2113,Kavita Das,31,1,False
2114,2114,Sanjay Joshi,32,2,False
2115,2115,Rajesh Chavan,33,1,False
2116,2116,Anita Singh,34,2,False
2117,2117,Priya Verma,35,1,False
2118,2118,Rahul Reddy,36,2,False
2119,2119,Deepak Menon,37,1,False
2120,2120,Aisha Sharma,38,2,False
2121,2121,Siddharth Nair,39,1,False
2122,2122,Meena Bhat,40,2,False
2123,2123,Kavita Das,41,1,False
2124,2124,Sanjay Joshi,42,2,False
2125,2125,Rajesh Chavan,43,1,False
2126,2126,Anita Singh,44,2,False
2127,2127,Priya Verma,45,1,False
2128,2128,Rahul Reddy,46,2,False
2129,2129,Deepak Menon,47,1,False
2130,2130,Aisha Sharma,48,2,False
2131,2131,Siddharth Nair,49,1,False
2132,2132,Meena Bhat,50,2,False
2133,2133,Kavita Das,51,1,False
2134,2134,Sanjay Joshi,52,2,False
2135,2135,Rajesh Chavan,53,1,False
2136,2136,Anita Singh,54,2,False
2137,2137,Priya Verma,55,1,False
2138,2138,Rahul Reddy,56,2,False
2139,2139,Deepak Menon,57,1,False
2140,2140,Aisha Sharma,58,2,False
2141,2141,Siddharth Nair,59,1,False
2142,2142,Meena Bhat,60,2,False
2143,2143,Kavita Das,61,1,False
2144,2144,Sanjay Joshi,62,2,False
2145,2145,Rajesh Chavan,63,1,False
2146,2146,Anita Singh,64,2,False
2147,2147,Priya Verma,65,1,False
2148,2148,Rahul Reddy,66,2,False
