AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1155,1155,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1156,1156,Accused_1156_Sharma,21,1,A1156
1157,1157,Accused_1157_Chavan,22,1,A1157
1158,1158,Accused_1158_Sharma,23,1,A1158
1159,1159,Accused_1159_Chavan,24,1,A1159
1160,1160,Accused_1160_Sharma,25,1,A1160
1161,1161,Accused_1161_Chavan,26,1,A1161
1162,1162,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1163,1163,Accused_1163_Chavan,28,1,A1163
1164,1164,Accused_1164_Sharma,29,1,A1164
1165,1165,Accused_1165_Chavan,30,1,A1165
1166,1166,Accused_1166_Sharma,31,1,A1166
1167,1167,Accused_1167_Chavan,32,1,A1167
1168,1168,Accused_1168_Sharma,33,1,A1168
1169,1169,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1170,1170,Accused_1170_Sharma,35,1,A1170
1171,1171,Accused_1171_Chavan,36,1,A1171
1172,1172,Accused_1172_Sharma,37,1,A1172
1173,1173,Accused_1173_Chavan,38,1,A1173
1174,1174,Accused_1174_Sharma,39,1,A1174
1175,1175,Accused_1175_Chavan,40,1,A1175
1176,1176,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1177,1177,Accused_1177_Chavan,42,1,A1177
1178,1178,Accused_1178_Sharma,43,1,A1178
1179,1179,Accused_1179_Chavan,44,1,A1179
1180,1180,Accused_1180_Sharma,45,1,A1180
1181,1181,Accused_1181_Chavan,46,1,A1181
1182,1182,Accused_1182_Sharma,47,1,A1182
1183,1183,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1184,1184,Accused_1184_Sharma,49,1,A1184
1185,1185,Accused_1185_Chavan,50,1,A1185
1186,1186,Accused_1186_Sharma,51,1,A1186
1187,1187,Accused_1187_Chavan,52,1,A1187
1188,1188,Accused_1188_Sharma,53,1,A1188
1189,1189,Accused_1189_Chavan,54,1,A1189
1190,1190,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1191,1191,Accused_1191_Chavan,21,1,A1191
1192,1192,Accused_1192_Sharma,22,1,A1192
1193,1193,Accused_1193_Chavan,23,1,A1193
1194,1194,Accused_1194_Sharma,24,1,A1194
1195,1195,Accused_1195_Chavan,25,1,A1195
1196,1196,Accused_1196_Sharma,26,1,A1196
1197,1197,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1198,1198,Accused_1198_Sharma,28,1,A1198
1199,1199,Accused_1199_Chavan,29,1,A1199
1200,1200,Accused_1200_Sharma,30,1,A1200
1201,1201,Accused_1201_Chavan,31,1,A1201
1202,1202,Accused_1202_Sharma,32,1,A1202
1203,1203,Accused_1203_Chavan,33,1,A1203
1204,1204,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1205,1205,Accused_1205_Chavan,35,1,A1205
1206,1206,Accused_1206_Sharma,36,1,A1206
1207,1207,Accused_1207_Chavan,37,1,A1207
1208,1208,Accused_1208_Sharma,38,1,A1208
1209,1209,Accused_1209_Chavan,39,1,A1209
1210,1210,Accused_1210_Sharma,40,1,A1210
1211,1211,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1212,1212,Accused_1212_Sharma,42,1,A1212
1213,1213,Accused_1213_Chavan,43,1,A1213
1214,1214,Accused_1214_Sharma,44,1,A1214
1215,1215,Accused_1215_Chavan,45,1,A1215
1216,1216,Accused_1216_Sharma,46,1,A1216
1217,1217,Accused_1217_Chavan,47,1,A1217
1218,1218,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1219,1219,Accused_1219_Chavan,49,1,A1219
1220,1220,Accused_1220_Sharma,50,1,A1220
1221,1221,Accused_1221_Chavan,51,1,A1221
1222,1222,Accused_1222_Sharma,52,1,A1222
1223,1223,Accused_1223_Chavan,53,1,A1223
1224,1224,Accused_1224_Sharma,54,1,A1224
1225,1225,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1226,1226,Accused_1226_Sharma,21,1,A1226
1227,1227,Accused_1227_Chavan,22,1,A1227
1228,1228,Accused_1228_Sharma,23,1,A1228
1229,1229,Accused_1229_Chavan,24,1,A1229
1230,1230,Accused_1230_Sharma,25,1,A1230
1231,1231,Accused_1231_Chavan,26,1,A1231
1232,1232,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1233,1233,Accused_1233_Chavan,28,1,A1233
1234,1234,Accused_1234_Sharma,29,1,A1234
1235,1235,Accused_1235_Chavan,30,1,A1235
1236,1236,Accused_1236_Sharma,31,1,A1236
1237,1237,Accused_1237_Chavan,32,1,A1237
1238,1238,Accused_1238_Sharma,33,1,A1238
1239,1239,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1240,1240,Accused_1240_Sharma,35,1,A1240
1241,1241,Accused_1241_Chavan,36,1,A1241
1242,1242,Accused_1242_Sharma,37,1,A1242
1243,1243,Accused_1243_Chavan,38,1,A1243
1244,1244,Accused_1244_Sharma,39,1,A1244
1245,1245,Accused_1245_Chavan,40,1,A1245
1246,1246,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1247,1247,Accused_1247_Chavan,42,1,A1247
1248,1248,Accused_1248_Sharma,43,1,A1248
1249,1249,Accused_1249_Chavan,44,1,A1249
1250,1250,Accused_1250_Sharma,45,1,A1250
1251,1251,Accused_1251_Chavan,46,1,A1251
1252,1252,Accused_1252_Sharma,47,1,A1252
1253,1253,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1254,1254,Accused_1254_Sharma,49,1,A1254
1255,1255,Accused_1255_Chavan,50,1,A1255
1256,1256,Accused_1256_Sharma,51,1,A1256
1257,1257,Accused_1257_Chavan,52,1,A1257
1258,1258,Accused_1258_Sharma,53,1,A1258
1259,1259,Accused_1259_Chavan,54,1,A1259
1260,1260,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1261,1261,Accused_1261_Chavan,21,1,A1261
1262,1262,Accused_1262_Sharma,22,1,A1262
1263,1263,Accused_1263_Chavan,23,1,A1263
1264,1264,Accused_1264_Sharma,24,1,A1264
1265,1265,Accused_1265_Chavan,25,1,A1265
1266,1266,Accused_1266_Sharma,26,1,A1266
1267,1267,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1268,1268,Accused_1268_Sharma,28,1,A1268
1269,1269,Accused_1269_Chavan,29,1,A1269
1270,1270,Accused_1270_Sharma,30,1,A1270
1271,1271,Accused_1271_Chavan,31,1,A1271
1272,1272,Accused_1272_Sharma,32,1,A1272
1273,1273,Accused_1273_Chavan,33,1,A1273
1274,1274,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1275,1275,Accused_1275_Chavan,35,1,A1275
1276,1276,Accused_1276_Sharma,36,1,A1276
1277,1277,Accused_1277_Chavan,37,1,A1277
1278,1278,Accused_1278_Sharma,38,1,A1278
1279,1279,Accused_1279_Chavan,39,1,A1279
1280,1280,Accused_1280_Sharma,40,1,A1280
1281,1281,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1282,1282,Accused_1282_Sharma,42,1,A1282
1283,1283,Accused_1283_Chavan,43,1,A1283
1284,1284,Accused_1284_Sharma,44,1,A1284
1285,1285,Accused_1285_Chavan,45,1,A1285
1286,1286,Accused_1286_Sharma,46,1,A1286
1287,1287,Accused_1287_Chavan,47,1,A1287
1288,1288,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1289,1289,Accused_1289_Chavan,49,1,A1289
1290,1290,Accused_1290_Sharma,50,1,A1290
1291,1291,Accused_1291_Chavan,51,1,A1291
1292,1292,Accused_1292_Sharma,52,1,A1292
1293,1293,Accused_1293_Chavan,53,1,A1293
1294,1294,Accused_1294_Sharma,54,1,A1294
1295,1295,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1296,1296,Accused_1296_Sharma,21,1,A1296
1297,1297,Accused_1297_Chavan,22,1,A1297
1298,1298,Accused_1298_Sharma,23,1,A1298
1299,1299,Accused_1299_Chavan,24,1,A1299
1300,1300,Accused_1300_Sharma,25,1,A1300
1301,1301,Accused_1301_Chavan,26,1,A1301
1302,1302,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1303,1303,Accused_1303_Chavan,28,1,A1303
1304,1304,Accused_1304_Sharma,29,1,A1304
1305,1305,Accused_1305_Chavan,30,1,A1305
1306,1306,Accused_1306_Sharma,31,1,A1306
1307,1307,Accused_1307_Chavan,32,1,A1307
1308,1308,Accused_1308_Sharma,33,1,A1308
1309,1309,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1310,1310,Accused_1310_Sharma,35,1,A1310
1311,1311,Accused_1311_Chavan,36,1,A1311
1312,1312,Accused_1312_Sharma,37,1,A1312
1313,1313,Accused_1313_Chavan,38,1,A1313
1314,1314,Accused_1314_Sharma,39,1,A1314
1315,1315,Accused_1315_Chavan,40,1,A1315
1316,1316,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1317,1317,Accused_1317_Chavan,42,1,A1317
1318,1318,Accused_1318_Sharma,43,1,A1318
1319,1319,Accused_1319_Chavan,44,1,A1319
1320,1320,Accused_1320_Sharma,45,1,A1320
1321,1321,Accused_1321_Chavan,46,1,A1321
1322,1322,Accused_1322_Sharma,47,1,A1322
1323,1323,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1324,1324,Accused_1324_Sharma,49,1,A1324
1325,1325,Accused_1325_Chavan,50,1,A1325
1326,1326,Accused_1326_Sharma,51,1,A1326
1327,1327,Accused_1327_Chavan,52,1,A1327
1328,1328,Accused_1328_Sharma,53,1,A1328
1329,1329,Accused_1329_Chavan,54,1,A1329
1330,1330,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1331,1331,Accused_1331_Chavan,21,1,A1331
1332,1332,Accused_1332_Sharma,22,1,A1332
1333,1333,Accused_1333_Chavan,23,1,A1333
1334,1334,Accused_1334_Sharma,24,1,A1334
1335,1335,Accused_1335_Chavan,25,1,A1335
1336,1336,Accused_1336_Sharma,26,1,A1336
1337,1337,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1338,1338,Accused_1338_Sharma,28,1,A1338
1339,1339,Accused_1339_Chavan,29,1,A1339
1340,1340,Accused_1340_Sharma,30,1,A1340
1341,1341,Accused_1341_Chavan,31,1,A1341
1342,1342,Accused_1342_Sharma,32,1,A1342
1343,1343,Accused_1343_Chavan,33,1,A1343
1344,1344,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1345,1345,Accused_1345_Chavan,35,1,A1345
1346,1346,Accused_1346_Sharma,36,1,A1346
1347,1347,Accused_1347_Chavan,37,1,A1347
1348,1348,Accused_1348_Sharma,38,1,A1348
1349,1349,Accused_1349_Chavan,39,1,A1349
1350,1350,Accused_1350_Sharma,40,1,A1350
1351,1351,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1352,1352,Accused_1352_Sharma,42,1,A1352
1353,1353,Accused_1353_Chavan,43,1,A1353
1354,1354,Accused_1354_Sharma,44,1,A1354
1355,1355,Accused_1355_Chavan,45,1,A1355
1356,1356,Accused_1356_Sharma,46,1,A1356
1357,1357,Accused_1357_Chavan,47,1,A1357
1358,1358,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1359,1359,Accused_1359_Chavan,49,1,A1359
1360,1360,Accused_1360_Sharma,50,1,A1360
1361,1361,Accused_1361_Chavan,51,1,A1361
1362,1362,Accused_1362_Sharma,52,1,A1362
1363,1363,Accused_1363_Chavan,53,1,A1363
1364,1364,Accused_1364_Sharma,54,1,A1364
1365,1365,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1366,1366,Accused_1366_Sharma,21,1,A1366
1367,1367,Accused_1367_Chavan,22,1,A1367
1368,1368,Accused_1368_Sharma,23,1,A1368
1369,1369,Accused_1369_Chavan,24,1,A1369
1370,1370,Accused_1370_Sharma,25,1,A1370
1371,1371,Accused_1371_Chavan,26,1,A1371
1372,1372,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1373,1373,Accused_1373_Chavan,28,1,A1373
1374,1374,Accused_1374_Sharma,29,1,A1374
1375,1375,Accused_1375_Chavan,30,1,A1375
1376,1376,Accused_1376_Sharma,31,1,A1376
1377,1377,Accused_1377_Chavan,32,1,A1377
1378,1378,Accused_1378_Sharma,33,1,A1378
1379,1379,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1380,1380,Accused_1380_Sharma,35,1,A1380
1381,1381,Accused_1381_Chavan,36,1,A1381
1382,1382,Accused_1382_Sharma,37,1,A1382
1383,1383,Accused_1383_Chavan,38,1,A1383
1384,1384,Accused_1384_Sharma,39,1,A1384
1385,1385,Accused_1385_Chavan,40,1,A1385
1386,1386,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1387,1387,Accused_1387_Chavan,42,1,A1387
1388,1388,Accused_1388_Sharma,43,1,A1388
1389,1389,Accused_1389_Chavan,44,1,A1389
1390,1390,Accused_1390_Sharma,45,1,A1390
1391,1391,Accused_1391_Chavan,46,1,A1391
1392,1392,Accused_1392_Sharma,47,1,A1392
1393,1393,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1394,1394,Accused_1394_Sharma,49,1,A1394
1395,1395,Accused_1395_Chavan,50,1,A1395
1396,1396,Accused_1396_Sharma,51,1,A1396
1397,1397,Accused_1397_Chavan,52,1,A1397
1398,1398,Accused_1398_Sharma,53,1,A1398
1399,1399,Accused_1399_Chavan,54,1,A1399
1400,1400,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1401,1401,Accused_1401_Chavan,21,1,A1401
1402,1402,Accused_1402_Sharma,22,1,A1402
1403,1403,Accused_1403_Chavan,23,1,A1403
1404,1404,Accused_1404_Sharma,24,1,A1404
1405,1405,Accused_1405_Chavan,25,1,A1405
1406,1406,Accused_1406_Sharma,26,1,A1406
1407,1407,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1408,1408,Accused_1408_Sharma,28,1,A1408
1409,1409,Accused_1409_Chavan,29,1,A1409
1410,1410,Accused_1410_Sharma,30,1,A1410
1411,1411,Accused_1411_Chavan,31,1,A1411
1412,1412,Accused_1412_Sharma,32,1,A1412
1413,1413,Accused_1413_Chavan,33,1,A1413
1414,1414,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1415,1415,Accused_1415_Chavan,35,1,A1415
1416,1416,Accused_1416_Sharma,36,1,A1416
1417,1417,Accused_1417_Chavan,37,1,A1417
1418,1418,Accused_1418_Sharma,38,1,A1418
1419,1419,Accused_1419_Chavan,39,1,A1419
1420,1420,Accused_1420_Sharma,40,1,A1420
1421,1421,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1422,1422,Accused_1422_Sharma,42,1,A1422
1423,1423,Accused_1423_Chavan,43,1,A1423
1424,1424,Accused_1424_Sharma,44,1,A1424
1425,1425,Accused_1425_Chavan,45,1,A1425
1426,1426,Accused_1426_Sharma,46,1,A1426
1427,1427,Accused_1427_Chavan,47,1,A1427
1428,1428,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1429,1429,Accused_1429_Chavan,49,1,A1429
1430,1430,Accused_1430_Sharma,50,1,A1430
1431,1431,Accused_1431_Chavan,51,1,A1431
1432,1432,Accused_1432_Sharma,52,1,A1432
1433,1433,Accused_1433_Chavan,53,1,A1433
1434,1434,Accused_1434_Sharma,54,1,A1434
1435,1435,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1436,1436,Accused_1436_Sharma,21,1,A1436
1437,1437,Accused_1437_Chavan,22,1,A1437
1438,1438,Accused_1438_Sharma,23,1,A1438
1439,1439,Accused_1439_Chavan,24,1,A1439
1440,1440,Accused_1440_Sharma,25,1,A1440
1441,1441,Accused_1441_Chavan,26,1,A1441
1442,1442,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1443,1443,Accused_1443_Chavan,28,1,A1443
1444,1444,Accused_1444_Sharma,29,1,A1444
1445,1445,Accused_1445_Chavan,30,1,A1445
1446,1446,Accused_1446_Sharma,31,1,A1446
1447,1447,Accused_1447_Chavan,32,1,A1447
1448,1448,Accused_1448_Sharma,33,1,A1448
1449,1449,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1450,1450,Accused_1450_Sharma,35,1,A1450
1451,1451,Accused_1451_Chavan,36,1,A1451
1452,1452,Accused_1452_Sharma,37,1,A1452
1453,1453,Accused_1453_Chavan,38,1,A1453
1454,1454,Accused_1454_Sharma,39,1,A1454
1455,1455,Accused_1455_Chavan,40,1,A1455
1456,1456,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1457,1457,Accused_1457_Chavan,42,1,A1457
1458,1458,Accused_1458_Sharma,43,1,A1458
1459,1459,Accused_1459_Chavan,44,1,A1459
1460,1460,Accused_1460_Sharma,45,1,A1460
1461,1461,Accused_1461_Chavan,46,1,A1461
1462,1462,Accused_1462_Sharma,47,1,A1462
1463,1463,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1464,1464,Accused_1464_Sharma,49,1,A1464
1465,1465,Accused_1465_Chavan,50,1,A1465
1466,1466,Accused_1466_Sharma,51,1,A1466
1467,1467,Accused_1467_Chavan,52,1,A1467
1468,1468,Accused_1468_Sharma,53,1,A1468
1469,1469,Accused_1469_Chavan,54,1,A1469
1470,1470,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1471,1471,Accused_1471_Chavan,21,1,A1471
1472,1472,Accused_1472_Sharma,22,1,A1472
1473,1473,Accused_1473_Chavan,23,1,A1473
1474,1474,Accused_1474_Sharma,24,1,A1474
1475,1475,Accused_1475_Chavan,25,1,A1475
1476,1476,Accused_1476_Sharma,26,1,A1476
1477,1477,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1478,1478,Accused_1478_Sharma,28,1,A1478
1479,1479,Accused_1479_Chavan,29,1,A1479
1480,1480,Accused_1480_Sharma,30,1,A1480
1481,1481,Accused_1481_Chavan,31,1,A1481
1482,1482,Accused_1482_Sharma,32,1,A1482
1483,1483,Accused_1483_Chavan,33,1,A1483
1484,1484,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1485,1485,Accused_1485_Chavan,35,1,A1485
1486,1486,Accused_1486_Sharma,36,1,A1486
1487,1487,Accused_1487_Chavan,37,1,A1487
1488,1488,Accused_1488_Sharma,38,1,A1488
1489,1489,Accused_1489_Chavan,39,1,A1489
1490,1490,Accused_1490_Sharma,40,1,A1490
1491,1491,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1492,1492,Accused_1492_Sharma,42,1,A1492
1493,1493,Accused_1493_Chavan,43,1,A1493
1494,1494,Accused_1494_Sharma,44,1,A1494
1495,1495,Accused_1495_Chavan,45,1,A1495
1496,1496,Accused_1496_Sharma,46,1,A1496
1497,1497,Accused_1497_Chavan,47,1,A1497
1498,1498,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1499,1499,Accused_1499_Chavan,49,1,A1499
1500,1500,Accused_1500_Sharma,50,1,A1500
1501,1501,Accused_1501_Chavan,51,1,A1501
1502,1502,Accused_1502_Sharma,52,1,A1502
1503,1503,Accused_1503_Chavan,53,1,A1503
1504,1504,Accused_1504_Sharma,54,1,A1504
1505,1505,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1506,1506,Accused_1506_Sharma,21,1,A1506
1507,1507,Accused_1507_Chavan,22,1,A1507
1508,1508,Accused_1508_Sharma,23,1,A1508
1509,1509,Accused_1509_Chavan,24,1,A1509
1510,1510,Accused_1510_Sharma,25,1,A1510
1511,1511,Accused_1511_Chavan,26,1,A1511
1512,1512,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1513,1513,Accused_1513_Chavan,28,1,A1513
1514,1514,Accused_1514_Sharma,29,1,A1514
1515,1515,Accused_1515_Chavan,30,1,A1515
1516,1516,Accused_1516_Sharma,31,1,A1516
1517,1517,Accused_1517_Chavan,32,1,A1517
1518,1518,Accused_1518_Sharma,33,1,A1518
1519,1519,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1520,1520,Accused_1520_Sharma,35,1,A1520
1521,1521,Accused_1521_Chavan,36,1,A1521
1522,1522,Accused_1522_Sharma,37,1,A1522
1523,1523,Accused_1523_Chavan,38,1,A1523
1524,1524,Accused_1524_Sharma,39,1,A1524
1525,1525,Accused_1525_Chavan,40,1,A1525
1526,1526,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1527,1527,Accused_1527_Chavan,42,1,A1527
1528,1528,Accused_1528_Sharma,43,1,A1528
1529,1529,Accused_1529_Chavan,44,1,A1529
1530,1530,Accused_1530_Sharma,45,1,A1530
1531,1531,Accused_1531_Chavan,46,1,A1531
1532,1532,Accused_1532_Sharma,47,1,A1532
1533,1533,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1534,1534,Accused_1534_Sharma,49,1,A1534
1535,1535,Accused_1535_Chavan,50,1,A1535
1536,1536,Accused_1536_Sharma,51,1,A1536
1537,1537,Accused_1537_Chavan,52,1,A1537
1538,1538,Accused_1538_Sharma,53,1,A1538
1539,1539,Accused_1539_Chavan,54,1,A1539
1540,1540,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1541,1541,Accused_1541_Chavan,21,1,A1541
1542,1542,Accused_1542_Sharma,22,1,A1542
1543,1543,Accused_1543_Chavan,23,1,A1543
1544,1544,Accused_1544_Sharma,24,1,A1544
1545,1545,Accused_1545_Chavan,25,1,A1545
1546,1546,Accused_1546_Sharma,26,1,A1546
1547,1547,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1548,1548,Accused_1548_Sharma,28,1,A1548
1549,1549,Accused_1549_Chavan,29,1,A1549
1550,1550,Accused_1550_Sharma,30,1,A1550
1551,1551,Accused_1551_Chavan,31,1,A1551
1552,1552,Accused_1552_Sharma,32,1,A1552
1553,1553,Accused_1553_Chavan,33,1,A1553
1554,1554,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1555,1555,Accused_1555_Chavan,35,1,A1555
1556,1556,Accused_1556_Sharma,36,1,A1556
1557,1557,Accused_1557_Chavan,37,1,A1557
1558,1558,Accused_1558_Sharma,38,1,A1558
1559,1559,Accused_1559_Chavan,39,1,A1559
1560,1560,Accused_1560_Sharma,40,1,A1560
1561,1561,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1562,1562,Accused_1562_Sharma,42,1,A1562
1563,1563,Accused_1563_Chavan,43,1,A1563
1564,1564,Accused_1564_Sharma,44,1,A1564
1565,1565,Accused_1565_Chavan,45,1,A1565
1566,1566,Accused_1566_Sharma,46,1,A1566
1567,1567,Accused_1567_Chavan,47,1,A1567
1568,1568,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1569,1569,Accused_1569_Chavan,49,1,A1569
1570,1570,Accused_1570_Sharma,50,1,A1570
1571,1571,Accused_1571_Chavan,51,1,A1571
1572,1572,Accused_1572_Sharma,52,1,A1572
1573,1573,Accused_1573_Chavan,53,1,A1573
1574,1574,Accused_1574_Sharma,54,1,A1574
1575,1575,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1576,1576,Accused_1576_Sharma,21,1,A1576
1577,1577,Accused_1577_Chavan,22,1,A1577
1578,1578,Accused_1578_Sharma,23,1,A1578
1579,1579,Accused_1579_Chavan,24,1,A1579
1580,1580,Accused_1580_Sharma,25,1,A1580
1581,1581,Accused_1581_Chavan,26,1,A1581
1582,1582,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1583,1583,Accused_1583_Chavan,28,1,A1583
1584,1584,Accused_1584_Sharma,29,1,A1584
1585,1585,Accused_1585_Chavan,30,1,A1585
1586,1586,Accused_1586_Sharma,31,1,A1586
1587,1587,Accused_1587_Chavan,32,1,A1587
1588,1588,Accused_1588_Sharma,33,1,A1588
1589,1589,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1590,1590,Accused_1590_Sharma,35,1,A1590
1591,1591,Accused_1591_Chavan,36,1,A1591
1592,1592,Accused_1592_Sharma,37,1,A1592
1593,1593,Accused_1593_Chavan,38,1,A1593
1594,1594,Accused_1594_Sharma,39,1,A1594
1595,1595,Accused_1595_Chavan,40,1,A1595
1596,1596,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1597,1597,Accused_1597_Chavan,42,1,A1597
1598,1598,Accused_1598_Sharma,43,1,A1598
1599,1599,Accused_1599_Chavan,44,1,A1599
1600,1600,Accused_1600_Sharma,45,1,A1600
1601,1601,Accused_1601_Chavan,46,1,A1601
1602,1602,Accused_1602_Sharma,47,1,A1602
1603,1603,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1604,1604,Accused_1604_Sharma,49,1,A1604
1605,1605,Accused_1605_Chavan,50,1,A1605
1606,1606,Accused_1606_Sharma,51,1,A1606
1607,1607,Accused_1607_Chavan,52,1,A1607
1608,1608,Accused_1608_Sharma,53,1,A1608
1609,1609,Accused_1609_Chavan,54,1,A1609
1610,1610,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1611,1611,Accused_1611_Chavan,21,1,A1611
1612,1612,Accused_1612_Sharma,22,1,A1612
1613,1613,Accused_1613_Chavan,23,1,A1613
1614,1614,Accused_1614_Sharma,24,1,A1614
1615,1615,Accused_1615_Chavan,25,1,A1615
1616,1616,Accused_1616_Sharma,26,1,A1616
1617,1617,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1618,1618,Accused_1618_Sharma,28,1,A1618
1619,1619,Accused_1619_Chavan,29,1,A1619
1620,1620,Accused_1620_Sharma,30,1,A1620
1621,1621,Accused_1621_Chavan,31,1,A1621
1622,1622,Accused_1622_Sharma,32,1,A1622
1623,1623,Accused_1623_Chavan,33,1,A1623
1624,1624,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1625,1625,Accused_1625_Chavan,35,1,A1625
1626,1626,Accused_1626_Sharma,36,1,A1626
1627,1627,Accused_1627_Chavan,37,1,A1627
1628,1628,Accused_1628_Sharma,38,1,A1628
1629,1629,Accused_1629_Chavan,39,1,A1629
1630,1630,Accused_1630_Sharma,40,1,A1630
1631,1631,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1632,1632,Accused_1632_Sharma,42,1,A1632
1633,1633,Accused_1633_Chavan,43,1,A1633
1634,1634,Accused_1634_Sharma,44,1,A1634
1635,1635,Accused_1635_Chavan,45,1,A1635
1636,1636,Accused_1636_Sharma,46,1,A1636
1637,1637,Accused_1637_Chavan,47,1,A1637
1638,1638,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1639,1639,Accused_1639_Chavan,49,1,A1639
1640,1640,Accused_1640_Sharma,50,1,A1640
1641,1641,Accused_1641_Chavan,51,1,A1641
1642,1642,Accused_1642_Sharma,52,1,A1642
1643,1643,Accused_1643_Chavan,53,1,A1643
1644,1644,Accused_1644_Sharma,54,1,A1644
1645,1645,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1646,1646,Accused_1646_Sharma,21,1,A1646
1647,1647,Accused_1647_Chavan,22,1,A1647
1648,1648,Accused_1648_Sharma,23,1,A1648
1649,1649,Accused_1649_Chavan,24,1,A1649
1650,1650,Accused_1650_Sharma,25,1,A1650
1651,1651,Accused_1651_Chavan,26,1,A1651
1652,1652,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1653,1653,Accused_1653_Chavan,28,1,A1653
1654,1654,Accused_1654_Sharma,29,1,A1654
1655,1655,Accused_1655_Chavan,30,1,A1655
1656,1656,Accused_1656_Sharma,31,1,A1656
1657,1657,Accused_1657_Chavan,32,1,A1657
1658,1658,Accused_1658_Sharma,33,1,A1658
1659,1659,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1660,1660,Accused_1660_Sharma,35,1,A1660
1661,1661,Accused_1661_Chavan,36,1,A1661
1662,1662,Accused_1662_Sharma,37,1,A1662
1663,1663,Accused_1663_Chavan,38,1,A1663
1664,1664,Accused_1664_Sharma,39,1,A1664
