AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1235,1235,Suresh Chavan,30,1,A1235
1236,1236,Mahesh Sharma,31,1,A1236
1237,1237,Dinesh Chavan,32,1,A1237
1238,1238,Ashok Sharma,33,1,A1238
1239,1239,Ganesh Hegde,34,1,REC_OFF_010
1240,1240,Suresh Sharma,35,1,A1240
1241,1241,Mahesh Chavan,36,1,A1241
1242,1242,Dinesh Sharma,37,1,A1242
1243,1243,Ashok Chavan,38,1,A1243
1244,1244,Santosh Sharma,39,1,A1244
1245,1245,Suresh Chavan,40,1,A1245
1246,1246,Sunil Shetty,41,1,REC_OFF_007
1247,1247,Dinesh Chavan,42,1,A1247
1248,1248,Ashok Sharma,43,1,A1248
1249,1249,Santosh Chavan,44,1,A1249
1250,1250,Suresh Sharma,45,1,A1250
1251,1251,Mahesh Chavan,46,1,A1251
1252,1252,Dinesh Sharma,47,1,A1252
1253,1253,Venkatesh Rao,48,1,REC_OFF_004
1254,1254,Santosh Sharma,49,1,A1254
1255,1255,Suresh Chavan,50,1,A1255
1256,1256,Mahesh Sharma,51,1,A1256
1257,1257,Dinesh Chavan,52,1,A1257
1258,1258,Ashok Sharma,53,1,A1258
1259,1259,Santosh Chavan,54,1,A1259
1260,1260,Ramesh Gowda,20,1,REC_OFF_001
1261,1261,Mahesh Chavan,21,1,A1261
1262,1262,Dinesh Sharma,22,1,A1262
1263,1263,Ashok Chavan,23,1,A1263
1264,1264,Santosh Sharma,24,1,A1264
1265,1265,Suresh Chavan,25,1,A1265
1266,1266,Mahesh Sharma,26,1,A1266
1267,1267,Pradeep Deshmukh,27,1,REC_OFF_008
1268,1268,Ashok Sharma,28,1,A1268
1269,1269,Santosh Chavan,29,1,A1269
1270,1270,Suresh Sharma,30,1,A1270
1271,1271,Mahesh Chavan,31,1,A1271
1272,1272,Dinesh Sharma,32,1,A1272
1273,1273,Ashok Chavan,33,1,A1273
1274,1274,Basavaraj Patil,34,1,REC_OFF_005
1275,1275,Suresh Chavan,35,1,A1275
1276,1276,Mahesh Sharma,36,1,A1276
1277,1277,Dinesh Chavan,37,1,A1277
1278,1278,Ashok Sharma,38,1,A1278
1279,1279,Santosh Chavan,39,1,A1279
1280,1280,Suresh Sharma,40,1,A1280
1281,1281,Kiran Kumar,41,1,REC_OFF_002
1282,1282,Dinesh Sharma,42,1,A1282
1283,1283,Ashok Chavan,43,1,A1283
1284,1284,Santosh Sharma,44,1,A1284
1285,1285,Suresh Chavan,45,1,A1285
1286,1286,Mahesh Sharma,46,1,A1286
1287,1287,Dinesh Chavan,47,1,A1287
1288,1288,Dharmesh Pujari,48,1,REC_OFF_009
1289,1289,Santosh Chavan,49,1,A1289
1290,1290,Suresh Sharma,50,1,A1290
1291,1291,Mahesh Chavan,51,1,A1291
1292,1292,Dinesh Sharma,52,1,A1292
1293,1293,Ashok Chavan,53,1,A1293
1294,1294,Santosh Sharma,54,1,A1294
1295,1295,Anand Kulkarni,20,1,REC_OFF_006
1296,1296,Mahesh Sharma,21,1,A1296
1297,1297,Dinesh Chavan,22,1,A1297
1298,1298,Ashok Sharma,23,1,A1298
1299,1299,Santosh Chavan,24,1,A1299
1300,1300,Suresh Sharma,25,1,A1300
1301,1301,Mahesh Chavan,26,1,A1301
1302,1302,Manjunath Naik,27,1,REC_OFF_003
1303,1303,Ashok Chavan,28,1,A1303
1304,1304,Santosh Sharma,29,1,A1304
1305,1305,Suresh Chavan,30,1,A1305
1306,1306,Mahesh Sharma,31,1,A1306
1307,1307,Dinesh Chavan,32,1,A1307
1308,1308,Ashok Sharma,33,1,A1308
1309,1309,Ganesh Hegde,34,1,REC_OFF_010
1310,1310,Suresh Sharma,35,1,A1310
1311,1311,Mahesh Chavan,36,1,A1311
1312,1312,Dinesh Sharma,37,1,A1312
1313,1313,Ashok Chavan,38,1,A1313
1314,1314,Santosh Sharma,39,1,A1314
1315,1315,Suresh Chavan,40,1,A1315
1316,1316,Sunil Shetty,41,1,REC_OFF_007
1317,1317,Dinesh Chavan,42,1,A1317
1318,1318,Ashok Sharma,43,1,A1318
1319,1319,Santosh Chavan,44,1,A1319
1320,1320,Suresh Sharma,45,1,A1320
1321,1321,Mahesh Chavan,46,1,A1321
1322,1322,Dinesh Sharma,47,1,A1322
1323,1323,Venkatesh Rao,48,1,REC_OFF_004
1324,1324,Santosh Sharma,49,1,A1324
1325,1325,Suresh Chavan,50,1,A1325
1326,1326,Mahesh Sharma,51,1,A1326
1327,1327,Dinesh Chavan,52,1,A1327
1328,1328,Ashok Sharma,53,1,A1328
1329,1329,Santosh Chavan,54,1,A1329
1330,1330,Ramesh Gowda,20,1,REC_OFF_001
1331,1331,Mahesh Chavan,21,1,A1331
1332,1332,Dinesh Sharma,22,1,A1332
1333,1333,Ashok Chavan,23,1,A1333
1334,1334,Santosh Sharma,24,1,A1334
1335,1335,Suresh Chavan,25,1,A1335
1336,1336,Mahesh Sharma,26,1,A1336
1337,1337,Pradeep Deshmukh,27,1,REC_OFF_008
1338,1338,Ashok Sharma,28,1,A1338
1339,1339,Santosh Chavan,29,1,A1339
1340,1340,Suresh Sharma,30,1,A1340
1341,1341,Mahesh Chavan,31,1,A1341
1342,1342,Dinesh Sharma,32,1,A1342
1343,1343,Ashok Chavan,33,1,A1343
1344,1344,Basavaraj Patil,34,1,REC_OFF_005
1345,1345,Suresh Chavan,35,1,A1345
1346,1346,Mahesh Sharma,36,1,A1346
1347,1347,Dinesh Chavan,37,1,A1347
1348,1348,Ashok Sharma,38,1,A1348
1349,1349,Santosh Chavan,39,1,A1349
1350,1350,Suresh Sharma,40,1,A1350
1351,1351,Kiran Kumar,41,1,REC_OFF_002
1352,1352,Dinesh Sharma,42,1,A1352
1353,1353,Ashok Chavan,43,1,A1353
1354,1354,Santosh Sharma,44,1,A1354
1355,1355,Suresh Chavan,45,1,A1355
1356,1356,Mahesh Sharma,46,1,A1356
1357,1357,Dinesh Chavan,47,1,A1357
1358,1358,Dharmesh Pujari,48,1,REC_OFF_009
1359,1359,Santosh Chavan,49,1,A1359
1360,1360,Suresh Sharma,50,1,A1360
1361,1361,Mahesh Chavan,51,1,A1361
1362,1362,Dinesh Sharma,52,1,A1362
1363,1363,Ashok Chavan,53,1,A1363
1364,1364,Santosh Sharma,54,1,A1364
1365,1365,Anand Kulkarni,20,1,REC_OFF_006
1366,1366,Mahesh Sharma,21,1,A1366
1367,1367,Dinesh Chavan,22,1,A1367
1368,1368,Ashok Sharma,23,1,A1368
1369,1369,Santosh Chavan,24,1,A1369
1370,1370,Suresh Sharma,25,1,A1370
1371,1371,Mahesh Chavan,26,1,A1371
1372,1372,Manjunath Naik,27,1,REC_OFF_003
1373,1373,Ashok Chavan,28,1,A1373
1374,1374,Santosh Sharma,29,1,A1374
1375,1375,Suresh Chavan,30,1,A1375
1376,1376,Mahesh Sharma,31,1,A1376
1377,1377,Dinesh Chavan,32,1,A1377
1378,1378,Ashok Sharma,33,1,A1378
1379,1379,Ganesh Hegde,34,1,REC_OFF_010
1380,1380,Suresh Sharma,35,1,A1380
1381,1381,Mahesh Chavan,36,1,A1381
1382,1382,Dinesh Sharma,37,1,A1382
1383,1383,Ashok Chavan,38,1,A1383
1384,1384,Santosh Sharma,39,1,A1384
1385,1385,Suresh Chavan,40,1,A1385
1386,1386,Sunil Shetty,41,1,REC_OFF_007
1387,1387,Dinesh Chavan,42,1,A1387
1388,1388,Ashok Sharma,43,1,A1388
1389,1389,Santosh Chavan,44,1,A1389
1390,1390,Suresh Sharma,45,1,A1390
1391,1391,Mahesh Chavan,46,1,A1391
1392,1392,Dinesh Sharma,47,1,A1392
1393,1393,Venkatesh Rao,48,1,REC_OFF_004
1394,1394,Santosh Sharma,49,1,A1394
1395,1395,Suresh Chavan,50,1,A1395
1396,1396,Mahesh Sharma,51,1,A1396
1397,1397,Dinesh Chavan,52,1,A1397
1398,1398,Ashok Sharma,53,1,A1398
1399,1399,Santosh Chavan,54,1,A1399
1400,1400,Ramesh Gowda,20,1,REC_OFF_001
1401,1401,Mahesh Chavan,21,1,A1401
1402,1402,Dinesh Sharma,22,1,A1402
1403,1403,Ashok Chavan,23,1,A1403
1404,1404,Santosh Sharma,24,1,A1404
1405,1405,Suresh Chavan,25,1,A1405
1406,1406,Mahesh Sharma,26,1,A1406
1407,1407,Pradeep Deshmukh,27,1,REC_OFF_008
1408,1408,Ashok Sharma,28,1,A1408
1409,1409,Santosh Chavan,29,1,A1409
1410,1410,Suresh Sharma,30,1,A1410
1411,1411,Mahesh Chavan,31,1,A1411
1412,1412,Dinesh Sharma,32,1,A1412
1413,1413,Ashok Chavan,33,1,A1413
1414,1414,Basavaraj Patil,34,1,REC_OFF_005
1415,1415,Suresh Chavan,35,1,A1415
1416,1416,Mahesh Sharma,36,1,A1416
1417,1417,Dinesh Chavan,37,1,A1417
1418,1418,Ashok Sharma,38,1,A1418
1419,1419,Santosh Chavan,39,1,A1419
1420,1420,Suresh Sharma,40,1,A1420
1421,1421,Kiran Kumar,41,1,REC_OFF_002
1422,1422,Dinesh Sharma,42,1,A1422
1423,1423,Ashok Chavan,43,1,A1423
1424,1424,Santosh Sharma,44,1,A1424
1425,1425,Suresh Chavan,45,1,A1425
1426,1426,Mahesh Sharma,46,1,A1426
1427,1427,Dinesh Chavan,47,1,A1427
1428,1428,Dharmesh Pujari,48,1,REC_OFF_009
1429,1429,Santosh Chavan,49,1,A1429
1430,1430,Suresh Sharma,50,1,A1430
1431,1431,Mahesh Chavan,51,1,A1431
1432,1432,Dinesh Sharma,52,1,A1432
1433,1433,Ashok Chavan,53,1,A1433
1434,1434,Santosh Sharma,54,1,A1434
1435,1435,Anand Kulkarni,20,1,REC_OFF_006
1436,1436,Mahesh Sharma,21,1,A1436
1437,1437,Dinesh Chavan,22,1,A1437
1438,1438,Ashok Sharma,23,1,A1438
1439,1439,Santosh Chavan,24,1,A1439
1440,1440,Suresh Sharma,25,1,A1440
1441,1441,Mahesh Chavan,26,1,A1441
1442,1442,Manjunath Naik,27,1,REC_OFF_003
1443,1443,Ashok Chavan,28,1,A1443
1444,1444,Santosh Sharma,29,1,A1444
1445,1445,Suresh Chavan,30,1,A1445
1446,1446,Mahesh Sharma,31,1,A1446
1447,1447,Dinesh Chavan,32,1,A1447
1448,1448,Ashok Sharma,33,1,A1448
1449,1449,Ganesh Hegde,34,1,REC_OFF_010
1450,1450,Suresh Sharma,35,1,A1450
1451,1451,Mahesh Chavan,36,1,A1451
1452,1452,Dinesh Sharma,37,1,A1452
1453,1453,Ashok Chavan,38,1,A1453
1454,1454,Santosh Sharma,39,1,A1454
1455,1455,Suresh Chavan,40,1,A1455
1456,1456,Sunil Shetty,41,1,REC_OFF_007
1457,1457,Dinesh Chavan,42,1,A1457
1458,1458,Ashok Sharma,43,1,A1458
1459,1459,Santosh Chavan,44,1,A1459
1460,1460,Suresh Sharma,45,1,A1460
1461,1461,Mahesh Chavan,46,1,A1461
1462,1462,Dinesh Sharma,47,1,A1462
1463,1463,Venkatesh Rao,48,1,REC_OFF_004
1464,1464,Santosh Sharma,49,1,A1464
1465,1465,Suresh Chavan,50,1,A1465
1466,1466,Mahesh Sharma,51,1,A1466
1467,1467,Dinesh Chavan,52,1,A1467
1468,1468,Ashok Sharma,53,1,A1468
1469,1469,Santosh Chavan,54,1,A1469
1470,1470,Ramesh Gowda,20,1,REC_OFF_001
1471,1471,Mahesh Chavan,21,1,A1471
1472,1472,Dinesh Sharma,22,1,A1472
1473,1473,Ashok Chavan,23,1,A1473
1474,1474,Santosh Sharma,24,1,A1474
1475,1475,Suresh Chavan,25,1,A1475
1476,1476,Mahesh Sharma,26,1,A1476
1477,1477,Pradeep Deshmukh,27,1,REC_OFF_008
1478,1478,Ashok Sharma,28,1,A1478
1479,1479,Santosh Chavan,29,1,A1479
1480,1480,Suresh Sharma,30,1,A1480
1481,1481,Mahesh Chavan,31,1,A1481
1482,1482,Dinesh Sharma,32,1,A1482
1483,1483,Ashok Chavan,33,1,A1483
1484,1484,Basavaraj Patil,34,1,REC_OFF_005
1485,1485,Suresh Chavan,35,1,A1485
1486,1486,Mahesh Sharma,36,1,A1486
1487,1487,Dinesh Chavan,37,1,A1487
1488,1488,Ashok Sharma,38,1,A1488
1489,1489,Santosh Chavan,39,1,A1489
1490,1490,Suresh Sharma,40,1,A1490
1491,1491,Kiran Kumar,41,1,REC_OFF_002
1492,1492,Dinesh Sharma,42,1,A1492
1493,1493,Ashok Chavan,43,1,A1493
1494,1494,Santosh Sharma,44,1,A1494
1495,1495,Suresh Chavan,45,1,A1495
1496,1496,Mahesh Sharma,46,1,A1496
1497,1497,Dinesh Chavan,47,1,A1497
1498,1498,Dharmesh Pujari,48,1,REC_OFF_009
1499,1499,Santosh Chavan,49,1,A1499
1500,1500,Suresh Sharma,50,1,A1500
1501,1501,Mahesh Chavan,51,1,A1501
1502,1502,Dinesh Sharma,52,1,A1502
1503,1503,Ashok Chavan,53,1,A1503
1504,1504,Santosh Sharma,54,1,A1504
1505,1505,Anand Kulkarni,20,1,REC_OFF_006
1506,1506,Mahesh Sharma,21,1,A1506
1507,1507,Dinesh Chavan,22,1,A1507
1508,1508,Ashok Sharma,23,1,A1508
1509,1509,Santosh Chavan,24,1,A1509
1510,1510,Suresh Sharma,25,1,A1510
1511,1511,Mahesh Chavan,26,1,A1511
1512,1512,Manjunath Naik,27,1,REC_OFF_003
1513,1513,Ashok Chavan,28,1,A1513
1514,1514,Santosh Sharma,29,1,A1514
1515,1515,Suresh Chavan,30,1,A1515
1516,1516,Mahesh Sharma,31,1,A1516
1517,1517,Dinesh Chavan,32,1,A1517
1518,1518,Ashok Sharma,33,1,A1518
1519,1519,Ganesh Hegde,34,1,REC_OFF_010
1520,1520,Suresh Sharma,35,1,A1520
1521,1521,Mahesh Chavan,36,1,A1521
1522,1522,Dinesh Sharma,37,1,A1522
1523,1523,Ashok Chavan,38,1,A1523
1524,1524,Santosh Sharma,39,1,A1524
1525,1525,Suresh Chavan,40,1,A1525
1526,1526,Sunil Shetty,41,1,REC_OFF_007
1527,1527,Dinesh Chavan,42,1,A1527
1528,1528,Ashok Sharma,43,1,A1528
1529,1529,Santosh Chavan,44,1,A1529
1530,1530,Suresh Sharma,45,1,A1530
1531,1531,Mahesh Chavan,46,1,A1531
1532,1532,Dinesh Sharma,47,1,A1532
1533,1533,Venkatesh Rao,48,1,REC_OFF_004
1534,1534,Santosh Sharma,49,1,A1534
1535,1535,Suresh Chavan,50,1,A1535
1536,1536,Mahesh Sharma,51,1,A1536
1537,1537,Dinesh Chavan,52,1,A1537
1538,1538,Ashok Sharma,53,1,A1538
1539,1539,Santosh Chavan,54,1,A1539
1540,1540,Ramesh Gowda,20,1,REC_OFF_001
1541,1541,Mahesh Chavan,21,1,A1541
1542,1542,Dinesh Sharma,22,1,A1542
1543,1543,Ashok Chavan,23,1,A1543
1544,1544,Santosh Sharma,24,1,A1544
1545,1545,Suresh Chavan,25,1,A1545
1546,1546,Mahesh Sharma,26,1,A1546
1547,1547,Pradeep Deshmukh,27,1,REC_OFF_008
1548,1548,Ashok Sharma,28,1,A1548
1549,1549,Santosh Chavan,29,1,A1549
1550,1550,Suresh Sharma,30,1,A1550
1551,1551,Mahesh Chavan,31,1,A1551
1552,1552,Dinesh Sharma,32,1,A1552
1553,1553,Ashok Chavan,33,1,A1553
1554,1554,Basavaraj Patil,34,1,REC_OFF_005
1555,1555,Suresh Chavan,35,1,A1555
1556,1556,Mahesh Sharma,36,1,A1556
1557,1557,Dinesh Chavan,37,1,A1557
1558,1558,Ashok Sharma,38,1,A1558
1559,1559,Santosh Chavan,39,1,A1559
1560,1560,Suresh Sharma,40,1,A1560
1561,1561,Kiran Kumar,41,1,REC_OFF_002
1562,1562,Dinesh Sharma,42,1,A1562
1563,1563,Ashok Chavan,43,1,A1563
1564,1564,Santosh Sharma,44,1,A1564
1565,1565,Suresh Chavan,45,1,A1565
1566,1566,Mahesh Sharma,46,1,A1566
1567,1567,Dinesh Chavan,47,1,A1567
1568,1568,Dharmesh Pujari,48,1,REC_OFF_009
1569,1569,Santosh Chavan,49,1,A1569
1570,1570,Suresh Sharma,50,1,A1570
1571,1571,Mahesh Chavan,51,1,A1571
1572,1572,Dinesh Sharma,52,1,A1572
1573,1573,Ashok Chavan,53,1,A1573
1574,1574,Santosh Sharma,54,1,A1574
1575,1575,Anand Kulkarni,20,1,REC_OFF_006
1576,1576,Mahesh Sharma,21,1,A1576
1577,1577,Dinesh Chavan,22,1,A1577
1578,1578,Ashok Sharma,23,1,A1578
1579,1579,Santosh Chavan,24,1,A1579
1580,1580,Suresh Sharma,25,1,A1580
1581,1581,Mahesh Chavan,26,1,A1581
1582,1582,Manjunath Naik,27,1,REC_OFF_003
1583,1583,Ashok Chavan,28,1,A1583
1584,1584,Santosh Sharma,29,1,A1584
1585,1585,Suresh Chavan,30,1,A1585
1586,1586,Mahesh Sharma,31,1,A1586
1587,1587,Dinesh Chavan,32,1,A1587
1588,1588,Ashok Sharma,33,1,A1588
1589,1589,Ganesh Hegde,34,1,REC_OFF_010
1590,1590,Suresh Sharma,35,1,A1590
1591,1591,Mahesh Chavan,36,1,A1591
1592,1592,Dinesh Sharma,37,1,A1592
1593,1593,Ashok Chavan,38,1,A1593
1594,1594,Santosh Sharma,39,1,A1594
1595,1595,Suresh Chavan,40,1,A1595
1596,1596,Sunil Shetty,41,1,REC_OFF_007
1597,1597,Dinesh Chavan,42,1,A1597
1598,1598,Ashok Sharma,43,1,A1598
1599,1599,Santosh Chavan,44,1,A1599
1600,1600,Suresh Sharma,45,1,A1600
1601,1601,Mahesh Chavan,46,1,A1601
1602,1602,Dinesh Sharma,47,1,A1602
1603,1603,Venkatesh Rao,48,1,REC_OFF_004
1604,1604,Santosh Sharma,49,1,A1604
1605,1605,Suresh Chavan,50,1,A1605
1606,1606,Mahesh Sharma,51,1,A1606
1607,1607,Dinesh Chavan,52,1,A1607
1608,1608,Ashok Sharma,53,1,A1608
1609,1609,Santosh Chavan,54,1,A1609
1610,1610,Ramesh Gowda,20,1,REC_OFF_001
1611,1611,Mahesh Chavan,21,1,A1611
1612,1612,Dinesh Sharma,22,1,A1612
1613,1613,Ashok Chavan,23,1,A1613
1614,1614,Santosh Sharma,24,1,A1614
1615,1615,Suresh Chavan,25,1,A1615
1616,1616,Mahesh Sharma,26,1,A1616
1617,1617,Pradeep Deshmukh,27,1,REC_OFF_008
1618,1618,Ashok Sharma,28,1,A1618
1619,1619,Santosh Chavan,29,1,A1619
1620,1620,Suresh Sharma,30,1,A1620
1621,1621,Mahesh Chavan,31,1,A1621
1622,1622,Dinesh Sharma,32,1,A1622
1623,1623,Ashok Chavan,33,1,A1623
1624,1624,Basavaraj Patil,34,1,REC_OFF_005
1625,1625,Suresh Chavan,35,1,A1625
1626,1626,Mahesh Sharma,36,1,A1626
1627,1627,Dinesh Chavan,37,1,A1627
1628,1628,Ashok Sharma,38,1,A1628
1629,1629,Santosh Chavan,39,1,A1629
1630,1630,Suresh Sharma,40,1,A1630
1631,1631,Kiran Kumar,41,1,REC_OFF_002
1632,1632,Dinesh Sharma,42,1,A1632
1633,1633,Ashok Chavan,43,1,A1633
1634,1634,Santosh Sharma,44,1,A1634
1635,1635,Suresh Chavan,45,1,A1635
1636,1636,Mahesh Sharma,46,1,A1636
1637,1637,Dinesh Chavan,47,1,A1637
1638,1638,Dharmesh Pujari,48,1,REC_OFF_009
1639,1639,Santosh Chavan,49,1,A1639
1640,1640,Suresh Sharma,50,1,A1640
1641,1641,Mahesh Chavan,51,1,A1641
1642,1642,Dinesh Sharma,52,1,A1642
1643,1643,Ashok Chavan,53,1,A1643
1644,1644,Santosh Sharma,54,1,A1644
1645,1645,Anand Kulkarni,20,1,REC_OFF_006
1646,1646,Mahesh Sharma,21,1,A1646
1647,1647,Dinesh Chavan,22,1,A1647
1648,1648,Ashok Sharma,23,1,A1648
1649,1649,Santosh Chavan,24,1,A1649
1650,1650,Suresh Sharma,25,1,A1650
1651,1651,Mahesh Chavan,26,1,A1651
1652,1652,Manjunath Naik,27,1,REC_OFF_003
1653,1653,Ashok Chavan,28,1,A1653
1654,1654,Santosh Sharma,29,1,A1654
1655,1655,Suresh Chavan,30,1,A1655
1656,1656,Mahesh Sharma,31,1,A1656
1657,1657,Dinesh Chavan,32,1,A1657
1658,1658,Ashok Sharma,33,1,A1658
1659,1659,Ganesh Hegde,34,1,REC_OFF_010
1660,1660,Suresh Sharma,35,1,A1660
1661,1661,Mahesh Chavan,36,1,A1661
1662,1662,Dinesh Sharma,37,1,A1662
1663,1663,Ashok Chavan,38,1,A1663
1664,1664,Santosh Sharma,39,1,A1664
1665,1665,Suresh Chavan,40,1,A1665
1666,1666,Sunil Shetty,41,1,REC_OFF_007
1667,1667,Dinesh Chavan,42,1,A1667
1668,1668,Ashok Sharma,43,1,A1668
1669,1669,Santosh Chavan,44,1,A1669
1670,1670,Suresh Sharma,45,1,A1670
1671,1671,Mahesh Chavan,46,1,A1671
1672,1672,Dinesh Sharma,47,1,A1672
1673,1673,Venkatesh Rao,48,1,REC_OFF_004
1674,1674,Santosh Sharma,49,1,A1674
1675,1675,Suresh Chavan,50,1,A1675
1676,1676,Mahesh Sharma,51,1,A1676
1677,1677,Dinesh Chavan,52,1,A1677
1678,1678,Ashok Sharma,53,1,A1678
1679,1679,Santosh Chavan,54,1,A1679
1680,1680,Ramesh Gowda,20,1,REC_OFF_001
1681,1681,Mahesh Chavan,21,1,A1681
1682,1682,Dinesh Sharma,22,1,A1682
1683,1683,Ashok Chavan,23,1,A1683
1684,1684,Santosh Sharma,24,1,A1684
1685,1685,Suresh Chavan,25,1,A1685
1686,1686,Mahesh Sharma,26,1,A1686
1687,1687,Pradeep Deshmukh,27,1,REC_OFF_008
1688,1688,Ashok Sharma,28,1,A1688
1689,1689,Santosh Chavan,29,1,A1689
1690,1690,Suresh Sharma,30,1,A1690
1691,1691,Mahesh Chavan,31,1,A1691
1692,1692,Dinesh Sharma,32,1,A1692
1693,1693,Ashok Chavan,33,1,A1693
1694,1694,Basavaraj Patil,34,1,REC_OFF_005
1695,1695,Suresh Chavan,35,1,A1695
1696,1696,Mahesh Sharma,36,1,A1696
1697,1697,Dinesh Chavan,37,1,A1697
1698,1698,Ashok Sharma,38,1,A1698
1699,1699,Santosh Chavan,39,1,A1699
1700,1700,Suresh Sharma,40,1,A1700
1701,1701,Kiran Kumar,41,1,REC_OFF_002
1702,1702,Dinesh Sharma,42,1,A1702
1703,1703,Ashok Chavan,43,1,A1703
1704,1704,Santosh Sharma,44,1,A1704
1705,1705,Suresh Chavan,45,1,A1705
1706,1706,Mahesh Sharma,46,1,A1706
1707,1707,Dinesh Chavan,47,1,A1707
1708,1708,Dharmesh Pujari,48,1,REC_OFF_009
1709,1709,Santosh Chavan,49,1,A1709
1710,1710,Suresh Sharma,50,1,A1710
1711,1711,Mahesh Chavan,51,1,A1711
1712,1712,Dinesh Sharma,52,1,A1712
1713,1713,Ashok Chavan,53,1,A1713
1714,1714,Santosh Sharma,54,1,A1714
1715,1715,Anand Kulkarni,20,1,REC_OFF_006
1716,1716,Mahesh Sharma,21,1,A1716
1717,1717,Dinesh Chavan,22,1,A1717
1718,1718,Ashok Sharma,23,1,A1718
1719,1719,Santosh Chavan,24,1,A1719
1720,1720,Suresh Sharma,25,1,A1720
1721,1721,Mahesh Chavan,26,1,A1721
1722,1722,Manjunath Naik,27,1,REC_OFF_003
1723,1723,Ashok Chavan,28,1,A1723
1724,1724,Santosh Sharma,29,1,A1724
1725,1725,Suresh Chavan,30,1,A1725
1726,1726,Mahesh Sharma,31,1,A1726
1727,1727,Dinesh Chavan,32,1,A1727
1728,1728,Ashok Sharma,33,1,A1728
1729,1729,Ganesh Hegde,34,1,REC_OFF_010
1730,1730,Suresh Sharma,35,1,A1730
1731,1731,Mahesh Chavan,36,1,A1731
1732,1732,Dinesh Sharma,37,1,A1732
1733,1733,Ashok Chavan,38,1,A1733
1734,1734,Santosh Sharma,39,1,A1734
1735,1735,Suresh Chavan,40,1,A1735
1736,1736,Sunil Shetty,41,1,REC_OFF_007
1737,1737,Dinesh Chavan,42,1,A1737
1738,1738,Ashok Sharma,43,1,A1738
1739,1739,Santosh Chavan,44,1,A1739
1740,1740,Suresh Sharma,45,1,A1740
1741,1741,Mahesh Chavan,46,1,A1741
1742,1742,Dinesh Sharma,47,1,A1742
1743,1743,Venkatesh Rao,48,1,REC_OFF_004
1744,1744,Santosh Sharma,49,1,A1744
1745,1745,Suresh Chavan,50,1,A1745
1746,1746,Mahesh Sharma,51,1,A1746
1747,1747,Dinesh Chavan,52,1,A1747
1748,1748,Ashok Sharma,53,1,A1748
1749,1749,Santosh Chavan,54,1,A1749
1750,1750,Ramesh Gowda,20,1,REC_OFF_001
1751,1751,Mahesh Chavan,21,1,A1751
1752,1752,Dinesh Sharma,22,1,A1752
1753,1753,Ashok Chavan,23,1,A1753
1754,1754,Santosh Sharma,24,1,A1754
1755,1755,Suresh Chavan,25,1,A1755
1756,1756,Mahesh Sharma,26,1,A1756
1757,1757,Pradeep Deshmukh,27,1,REC_OFF_008
1758,1758,Ashok Sharma,28,1,A1758
1759,1759,Santosh Chavan,29,1,A1759
1760,1760,Suresh Sharma,30,1,A1760
1761,1761,Mahesh Chavan,31,1,A1761
1762,1762,Dinesh Sharma,32,1,A1762
1763,1763,Ashok Chavan,33,1,A1763
1764,1764,Basavaraj Patil,34,1,REC_OFF_005
1765,1765,Suresh Chavan,35,1,A1765
1766,1766,Mahesh Sharma,36,1,A1766
1767,1767,Dinesh Chavan,37,1,A1767
1768,1768,Ashok Sharma,38,1,A1768
1769,1769,Santosh Chavan,39,1,A1769
1770,1770,Suresh Sharma,40,1,A1770
1771,1771,Kiran Kumar,41,1,REC_OFF_002
1772,1772,Dinesh Sharma,42,1,A1772
1773,1773,Ashok Chavan,43,1,A1773
1774,1774,Santosh Sharma,44,1,A1774
1775,1775,Suresh Chavan,45,1,A1775
1776,1776,Mahesh Sharma,46,1,A1776
1777,1777,Dinesh Chavan,47,1,A1777
1778,1778,Dharmesh Pujari,48,1,REC_OFF_009
1779,1779,Santosh Chavan,49,1,A1779
1780,1780,Suresh Sharma,50,1,A1780
1781,1781,Mahesh Chavan,51,1,A1781
1782,1782,Dinesh Sharma,52,1,A1782
1783,1783,Ashok Chavan,53,1,A1783
1784,1784,Santosh Sharma,54,1,A1784
1785,1785,Anand Kulkarni,20,1,REC_OFF_006
1786,1786,Mahesh Sharma,21,1,A1786
1787,1787,Dinesh Chavan,22,1,A1787
1788,1788,Ashok Sharma,23,1,A1788
1789,1789,Santosh Chavan,24,1,A1789
1790,1790,Suresh Sharma,25,1,A1790
1791,1791,Mahesh Chavan,26,1,A1791
1792,1792,Manjunath Naik,27,1,REC_OFF_003
1793,1793,Ashok Chavan,28,1,A1793
1794,1794,Santosh Sharma,29,1,A1794
1795,1795,Suresh Chavan,30,1,A1795
1796,1796,Mahesh Sharma,31,1,A1796
1797,1797,Dinesh Chavan,32,1,A1797
1798,1798,Ashok Sharma,33,1,A1798
1799,1799,Ganesh Hegde,34,1,REC_OFF_010
1800,1800,Suresh Sharma,35,1,A1800
1801,1801,Mahesh Chavan,36,1,A1801
1802,1802,Dinesh Sharma,37,1,A1802
1803,1803,Ashok Chavan,38,1,A1803
1804,1804,Santosh Sharma,39,1,A1804
1805,1805,Suresh Chavan,40,1,A1805
1806,1806,Sunil Shetty,41,1,REC_OFF_007
1807,1807,Dinesh Chavan,42,1,A1807
1808,1808,Ashok Sharma,43,1,A1808
1809,1809,Santosh Chavan,44,1,A1809
1810,1810,Suresh Sharma,45,1,A1810
1811,1811,Mahesh Chavan,46,1,A1811
